SO2,CO,O3,NO2,PM10,PM25,기온,강수량,풍속,습도,증기압,일조시간,일사량,적설량,구름분포량,최저운고,시정,지면온도,5cm지중온도,month,day,hour,PM10_bef24h
0.003,0.3,0.023,0.01,12.0,9.0,21.1,0.0,3.7,97,24.1,0.0,0.19,0.8023755008586148,10,1.0,481,22.6,24.0,7,4,18,8.0
0.003,0.3,0.025,0.009,17.0,10.0,20.9,0.0,3.0,97,23.8,0.0,0.06,0.8021751574127074,10,2.0,1034,22.1,23.9,7,4,19,6.0
0.004,0.3,0.028,0.008,13.0,7.0,20.6,0.0,3.3,94,22.7,0.0,0.02,0.8019748139668001,5,2.0,2000,21.7,23.7,7,4,20,6.0
0.005,0.3,0.029,0.008,10.0,7.0,20.4,0.0,3.6,93,22.2,0.0,0.021,0.8017744705208929,9,2.0,2000,21.3,23.5,7,4,21,4.0
0.004,0.3,0.029,0.008,18.0,11.0,20.3,0.0,3.1,92,21.8,0.0,0.022,0.8015741270749857,8,3.0,2000,21.1,23.4,7,4,22,3.0
0.004,0.3,0.03,0.007,16.0,11.0,20.3,0.0,2.8,92,21.8,0.0,0.023,0.8013737836290784,6,3.0,1776,21.0,23.2,7,4,23,3.0
0.003,0.3,0.031,0.007,9.0,3.0,20.3,0.0,2.4,93,22.1,0.0,0.024,0.801173440183171,10,3.0,2000,21.0,23.1,7,5,0,3.0
0.004,0.3,0.031,0.005,8.0,3.0,20.3,0.0,1.7,92,21.8,0.0,0.025,0.8009730967372638,9,3.0,1953,20.9,23.0,7,5,1,3.0
0.002,0.3,0.031,0.005,9.0,2.0,20.2,0.0,2.2,93,22.0,0.0,0.026,0.8007727532913566,10,3.0,2000,20.9,22.9,7,5,2,3.0
0.003,0.3,0.031,0.006,7.0,3.0,20.2,0.0,1.5,92,21.7,0.0,0.027,0.8005724098454493,10,3.0,2000,20.9,22.8,7,5,3,3.0
0.003,0.3,0.028,0.007,7.0,5.0,20.2,0.0,1.4,93,22.0,0.0,0.0279999999999999,0.8003720663995421,8,4.0,2000,20.9,22.8,7,5,4,3.0
0.003,0.3,0.027,0.008,9.0,4.0,20.1,0.0,0.8,92,21.6,0.0,0.0289999999999999,0.8001717229536347,8,4.0,2000,20.9,22.7,7,5,5,3.0
0.004,0.3,0.027,0.009,8.0,4.0,20.1,0.0,0.6,93,21.8,0.0,0.03,0.7999713795077275,10,4.0,2000,21.1,22.6,7,5,6,3.0
0.004,0.3,0.021,0.015,9.0,4.0,20.4,0.0,1.2,93,22.2,0.0,0.13,0.7997710360618202,10,7.0,2000,21.6,22.7,7,5,7,3.0
0.004,0.3,0.021,0.016,12.0,5.0,21.1,0.0,1.4,88,22.0,0.0,0.48,0.799570692615913,9,8.0,2000,23.0,22.8,7,5,8,3.0
0.004,0.4,0.022,0.019,11.0,6.0,21.7,0.0,1.3,86,22.2,0.0,0.55,0.7993703491700057,7,7.0,2000,23.7,23.2,7,5,9,4.0
0.005,0.4,0.026,0.019,15.0,5.0,22.1,0.0,1.0,83,22.0,0.0,0.54,0.7991700057240984,8,7.0,2000,23.9,23.5,7,5,10,5.0
0.003,0.4,0.031,0.018,15.0,7.0,23.1,0.0,0.6,80,22.5,0.0,0.97,0.7989696622781911,6,7.0,2000,26.4,23.8,7,5,11,5.0
0.004,0.4,0.047,0.014,20.0,10.0,24.5,0.0,1.9,71,21.7,0.2,1.85,0.7987693188322839,4,8.0,2000,29.7,24.4,7,5,12,4.0
0.003,0.4,0.052,0.019,21.0,14.0,25.4,0.0,2.3,69,22.2,0.3,2.05,0.7985689753863766,2,9.0,2000,30.6,25.4,7,5,13,8.0
0.004,0.5,0.062,0.021,28.0,13.0,26.1,0.0,1.1,68,22.9,0.0,1.87,0.7983686319404694,1,9.0,2000,30.1,26.1,7,5,14,8.0
0.004,0.5,0.071,0.022,28.0,17.0,26.6,0.0,2.4,66,22.9,0.4,2.05,0.798168288494562,5,10.0,2000,29.9,26.7,7,5,15,8.0
0.007,0.5,0.075,0.023,33.0,21.0,26.7,0.0,2.2,67,23.4,0.0,1.2,0.7979679450486548,3,11.0,2000,29.2,26.9,7,5,16,10.0
0.004,0.5,0.076,0.023,31.0,22.0,26.4,0.0,1.4,66,22.7,0.0,0.49,0.7977676016027475,0,11.0,1997,27.3,26.8,7,5,17,10.0
0.003,0.6,0.058,0.031,35.0,24.0,25.9,0.0,2.6,71,23.7,0.0,0.23,0.7975672581568403,4,11.0,2000,26.0,26.6,7,5,18,12.0
0.003,0.5,0.044,0.032,31.0,18.0,25.3,0.0,0.9,73,23.5,0.0,0.11,0.797366914710933,6,10.0,1978,25.2,26.3,7,5,19,17.0
0.005,0.5,0.05,0.024,30.0,15.0,24.9,0.0,1.7,75,23.5,0.0,0.04,0.7971665712650257,8,10.0,2000,24.5,26.0,7,5,20,13.0
0.002,0.6,0.033,0.034,32.0,17.0,24.5,0.0,1.1,78,24.0,0.0,0.042,0.7969662278191184,5,9.0,1788,24.0,25.7,7,5,21,10.0
0.005,0.5,0.024,0.033,36.0,22.0,23.9,0.0,1.1,82,24.3,0.0,0.044,0.7967658843732112,8,8.0,1244,23.4,25.4,7,5,22,18.0
0.004,0.5,0.024,0.028,30.0,19.0,23.5,0.0,1.0,84,24.3,0.0,0.046,0.7965655409273039,4,62.0,1412,22.8,25.1,7,5,23,16.0
0.003,0.5,0.017,0.03,32.0,20.0,23.0,0.0,0.8,85,23.8,0.0,0.048,0.7963651974813967,0,60.0,1388,22.4,24.8,7,6,0,9.0
0.003,0.5,0.013,0.028,35.0,22.0,22.5,0.0,1.1,87,23.7,0.0,0.05,0.7961648540354893,5,58.0,1110,22.1,24.5,7,6,1,8.0
0.004,0.5,0.017,0.02,36.0,24.0,22.1,0.0,1.9,89,23.5,0.0,0.052,0.7959645105895821,1,56.0,956,21.8,24.3,7,6,2,9.0
0.004,0.4,0.021,0.014,34.0,21.0,21.8,0.0,1.2,89,23.1,0.0,0.054,0.7957641671436748,0,49.42857142857143,932,21.5,24.1,7,6,3,7.0
0.004,0.4,0.022,0.013,36.0,20.0,21.4,0.0,0.6,89,22.7,0.0,0.0559999999999999,0.7955638236977676,0,42.85714285714286,899,21.2,23.9,7,6,4,7.0
0.003,0.4,0.018,0.018,35.0,21.0,21.0,0.0,1.8,92,22.8,0.0,0.0579999999999999,0.7953634802518603,0,36.285714285714285,759,20.9,23.6,7,6,5,9.0
0.004,0.4,0.022,0.02,31.0,19.0,21.1,0.0,2.0,91,22.7,0.0,0.06,0.795163136805953,0,29.714285714285715,709,21.3,23.5,7,6,6,8.0
0.004,0.5,0.021,0.025,28.0,17.0,21.5,0.0,0.4,91,23.2,0.0,0.37,0.7949627933600457,0,23.142857142857142,1031,22.5,23.4,7,6,7,9.0
0.003,0.5,0.023,0.03,30.0,20.0,22.6,0.0,0.6,86,23.5,0.0,0.66,0.7947624499141385,0,16.57142857142857,1393,24.1,23.7,7,6,8,12.0
0.004,0.5,0.04,0.022,27.0,15.0,24.2,0.0,1.0,80,24.1,0.4,1.1,0.7945621064682312,1,10.0,1685,28.3,24.1,7,6,9,11.0
0.004,0.5,0.051,0.02,29.0,19.0,25.9,0.0,0.9,72,24.0,0.9,2.16,0.794361763022324,0,21.666666666666664,2000,30.6,24.9,7,6,10,15.0
0.004,0.6,0.054,0.028,32.0,21.0,26.7,0.0,1.3,70,24.4,0.2,1.63,0.7941614195764166,0,33.33333333333333,2000,30.2,25.8,7,6,11,15.0
0.004,0.5,0.067,0.026,38.0,22.0,27.8,0.0,1.7,65,24.3,0.2,2.15,0.7939610761305094,4,45.0,2000,32.6,26.6,7,6,12,20.0
0.004,0.5,0.08,0.019,33.0,21.0,28.7,0.0,2.7,59,23.1,1.0,2.97,0.7937607326846021,1,10.0,1944,35.1,27.5,7,6,13,21.0
0.005,0.5,0.094,0.019,37.0,27.0,29.5,0.0,2.3,56,22.9,1.0,2.85,0.7935603892386949,2,45.0,2000,35.6,28.4,7,6,14,28.0
0.005,0.5,0.134,0.025,49.0,31.0,29.7,0.0,3.5,56,23.2,0.6,2.31,0.7933600457927876,2,14.0,1886,32.7,29.0,7,6,15,28.0
0.006,0.6,0.132,0.029,63.0,42.0,28.9,0.0,2.7,63,25.0,0.0,1.12,0.7931597023468803,2,8.0,800,30.2,29.0,7,6,16,33.0
0.005,0.6,0.114,0.03,60.0,43.0,28.1,0.0,2.8,65,24.6,0.0,0.56,0.792959358900973,1,8.0,1096,28.8,28.7,7,6,17,31.0
0.005,0.6,0.097,0.03,55.0,38.0,27.6,0.0,2.6,67,24.7,0.0,0.6,0.7927590154550658,2,9.0,1251,27.9,28.4,7,6,18,35.0
0.006,0.6,0.083,0.031,49.0,33.0,27.2,0.0,2.4,67,24.1,0.0,0.47,0.7925586720091585,0,42.0,1505,27.0,28.1,7,6,19,31.0
0.005,0.5,0.069,0.029,45.0,30.0,26.3,0.0,1.6,67,22.8,0.0,0.14,0.7923583285632513,3,75.0,1911,25.6,27.7,7,6,20,30.0
0.006,0.5,0.049,0.031,38.0,24.0,25.8,0.0,1.3,66,21.8,0.0,0.129,0.7921579851173439,0,72.5,2000,24.7,27.2,7,6,21,32.0
0.005,0.5,0.038,0.033,36.0,21.0,25.2,0.0,0.7,67,21.4,0.0,0.118,0.7919576416714367,8,70.0,2000,24.3,26.8,7,6,22,36.0
0.005,0.6,0.031,0.031,36.0,23.0,24.7,0.0,1.0,70,21.7,0.0,0.107,0.7917572982255294,3,8.0,2000,23.8,26.4,7,6,23,30.0
0.005,0.6,0.032,0.026,40.0,25.0,24.3,0.0,1.4,73,22.1,0.0,0.096,0.7915569547796222,5,8.0,2000,23.7,26.1,7,7,0,32.0
0.004,0.6,0.038,0.021,43.0,28.0,24.0,0.0,1.4,76,22.7,0.0,0.085,0.7913566113337149,5,8.0,1411,23.4,25.8,7,7,1,35.0
0.005,0.6,0.035,0.019,43.0,28.0,24.0,0.0,1.0,76,22.7,0.0,0.074,0.7911562678878076,6,8.0,1307,23.7,25.6,7,7,2,36.0
0.004,0.6,0.03,0.019,52.0,34.0,24.1,0.0,0.6,77,23.1,0.0,0.063,0.7909559244419003,9,8.0,1089,23.9,25.5,7,7,3,34.0
0.003,0.6,0.026,0.02,67.0,38.0,24.0,0.0,0.8,80,23.8,0.0,0.052,0.7907555809959931,7,8.0,885,23.8,25.4,7,7,4,36.0
0.003,0.5,0.022,0.022,48.0,27.0,23.9,0.0,0.7,81,24.0,0.0,0.041,0.7905552375500858,8,9.0,713,23.8,25.4,7,7,5,35.0
0.004,0.7,0.018,0.028,71.0,39.0,23.9,0.2875,0.5,82,24.3,0.0,0.03,0.7903548941041786,7,9.0,587,23.9,25.3,7,7,6,31.0
0.005,0.5,0.023,0.023,48.0,21.0,24.3,0.575,1.4,86,26.1,0.0,0.22,0.7901545506582712,9,5.0,420,24.5,25.3,7,7,7,28.0
0.004,0.4,0.03,0.019,17.0,11.0,25.2,0.8624999999999999,1.8,85,27.1,0.1,0.55,0.789954207212364,1,7.0,841,26.3,25.4,7,7,8,30.0
0.004,0.4,0.03,0.02,11.0,8.0,26.0,1.15,2.1,81,27.1,0.2,0.96,0.7897538637664567,7,5.0,2000,27.4,25.8,7,7,9,27.0
0.003,0.4,0.042,0.014,9.0,6.0,26.7,1.4375,3.3,74,25.8,0.3,1.44,0.7895535203205495,6,6.0,2000,28.9,26.3,7,7,10,29.0
0.005,0.4,0.048,0.015,13.0,10.0,28.1,1.725,1.9,69,26.1,0.5,2.11,0.7893531768746422,3,9.0,2000,31.1,27.0,7,7,11,32.0
0.003,0.4,0.055,0.018,16.0,12.0,28.5,2.0125,2.2,68,26.4,0.0,1.33,0.7891528334287349,6,9.0,2000,31.1,27.5,7,7,12,38.0
0.004,0.4,0.064,0.017,16.0,11.0,28.6,2.3,2.0,68,26.6,0.0,1.1,0.7889524899828276,2,10.0,2000,30.4,27.8,7,7,13,33.0
0.004,0.5,0.066,0.02,21.0,15.0,28.6,2.5875,1.8,69,26.9,0.0,1.08,0.7887521465369204,9,10.0,2000,29.4,28.1,7,7,14,37.0
0.004,0.5,0.066,0.021,18.0,12.0,29.0,2.875,1.6,67,26.8,0.0,0.98,0.7885518030910131,7,10.0,2000,29.5,28.3,7,7,15,49.0
0.004,0.5,0.055,0.023,20.0,13.0,28.9,3.1625,2.9,68,26.9,0.0,0.87,0.7883514596451059,7,9.0,2000,29.6,28.4,7,7,16,63.0
0.003,0.5,0.05,0.025,18.0,13.0,28.7,3.45,2.3,70,27.4,0.0,0.54,0.7881511161991985,4,9.0,2000,28.8,28.4,7,7,17,60.0
0.005,0.4,0.049,0.022,18.0,11.0,28.4,3.7375,1.8,71,27.4,0.0,0.38,0.7879507727532913,5,9.0,2000,28.0,28.3,7,7,18,55.0
0.004,0.5,0.039,0.03,20.0,13.0,27.8,4.025,1.4,77,28.6,0.0,0.16,0.787750429307384,1,8.0,1509,27.3,28.1,7,7,19,49.0
0.003,0.6,0.029,0.036,37.0,25.0,27.3,4.3125,1.9,79,28.6,0.0,0.06,0.7875500858614768,2,11.0,1447,26.5,27.8,7,7,20,45.0
0.004,0.5,0.027,0.026,34.0,23.0,25.9,4.6,2.5,90,30.0,0.0,0.056,0.7873497424155695,9,6.0,114,25.5,27.5,7,7,21,38.0
0.005,0.6,0.014,0.035,25.0,17.0,25.5,8.1,1.0,91,29.7,0.0,0.052,0.7871493989696622,7,11.0,490,25.3,26.9,7,7,22,36.0
0.004,0.7,0.009,0.036,38.0,20.0,25.5,0.0,0.7,90,29.3,0.0,0.048,0.7869490555237549,7,7.0,507,25.3,26.8,7,7,23,36.0
0.004,0.5,0.02,0.02,39.0,19.0,25.1,0.0,1.1,92,29.3,0.0,0.044,0.7867487120778477,8,5.0,492,25.2,26.6,7,8,0,40.0
0.005,0.4,0.023,0.012,19.0,13.0,24.5,2.6,2.1,93,28.4,0.0,0.04,0.7865483686319404,6,8.0,412,24.7,26.4,7,8,1,43.0
0.004,0.4,0.021,0.011,17.0,12.0,24.3,0.3,1.8,94,28.4,0.0,0.036,0.7863480251860332,7,10.0,395,24.7,26.3,7,8,2,43.0
0.003,0.4,0.019,0.011,20.0,14.0,24.3,0.2749999999999999,1.8,94,28.4,0.0,0.032,0.7861476817401258,6,6.0,317,24.5,26.2,7,8,3,52.0
0.004,0.4,0.015,0.014,24.0,12.0,24.2,0.25,0.3,93,27.9,0.0,0.028,0.7859473382942186,8,5.0,580,24.2,26.0,7,8,4,67.0
0.002,0.4,0.011,0.017,27.0,15.0,24.0,0.2249999999999999,0.9,94,27.9,0.0,0.024,0.7857469948483113,7,7.0,347,24.0,25.9,7,8,5,48.0
